country_code,country_name,year,coal_share_energy,oil_share_energy,gas_share_energy,nuclear_share_energy,renewables_share_energy,hydro_share_energy,solar_share_energy,wind_share_energy,biofuel_share_energy,primary_energy_consumption
CHE,Switzerland,2019,0.3251662850379944,37.65817260742188,10.382458686828612,19.075349807739254,32.55885314941406,28.397193908691406,1.6434379816055298,0.1101661771535873,0.6342476010322571,335.9553527832031
CHE,Switzerland,2020,0.3403488397598266,33.955413818359375,11.307859420776367,18.79788398742676,35.59849166870117,30.6322021484375,2.1250851154327397,0.1185599565505981,0.6860727071762085,309.6021728515625
CHE,Switzerland,2021,0.3661303520202636,36.32211685180664,9.908095359802246,16.1279354095459,37.27571868896485,31.82894325256348,2.473588466644287,0.1262034922838211,0.6461540460586548,290.08795166015625
CHE,Switzerland,2022,0.3700210154056549,36.32426071166992,12.713274002075195,19.49661064147949,31.095836639404297,24.93920135498047,3.254355430603028,0.1265301555395126,0.6246436238288879,297.4852294921875
CHE,Switzerland,2023,0.2748545408248901,34.70362854003906,10.982504844665527,18.40302848815918,35.635982513427734,29.165239334106445,3.6468505859375,0.1332866996526718,0.664563775062561,317.26861572265625
CHE,Switzerland,2024,0.2578737139701843,32.48197937011719,10.432363510131836,16.959880828857422,39.86790084838867,33.156280517578125,4.356009483337402,0.1261862963438034,0.7409287691116333,339.2656555175781
DEU,Germany,1965,63.02213287353516,34.404544830322266,1.0442243814468384,0.010956110432744,1.5181432962417605,1.5181432962417605,0.0,0.0,0.0,2969.293212890625
DEU,Germany,1966,58.68969345092773,38.395843505859375,1.2519128322601318,0.0247528534382581,1.637798309326172,1.637798309326172,0.0,0.0,0.0,2977.001220703125
DEU,Germany,1967,56.67877578735352,40.02939987182617,1.617754578590393,0.114711694419384,1.559359073638916,1.559359073638916,0.0,0.0,0.0,2969.431396484375
DEU,Germany,1968,53.84556579589844,42.02732849121094,2.490142107009888,0.1548823416233062,1.4820810556411743,1.4820810556411743,0.0,0.0,0.0,3170.41259765625
DEU,Germany,1969,51.38856887817383,43.808326721191406,3.2869632244110107,0.4013399183750152,1.1147998571395874,1.1147998571395874,0.0,0.0,0.0,3419.778076171875
DEU,Germany,1970,48.06747817993164,45.57462692260742,4.428021430969238,0.5000489950180054,1.429821252822876,1.3501226902008057,0.0,0.0,0.0,3611.0166015625
DEU,Germany,1971,45.57851028442383,47.0384407043457,5.796257019042969,0.4742668569087982,1.1125237941741943,1.0266005992889404,0.0,0.0,0.0,3643.556884765625
DEU,Germany,1972,42.99886322021485,47.988094329833984,7.252681255340576,0.7021095156669617,1.0582510232925415,0.9737433195114136,0.0,0.0,0.0,3770.22265625
DEU,Germany,1973,40.79313659667969,48.37424087524414,8.844013214111328,0.8441065549850464,1.1445016860961914,1.0618939399719238,0.0,0.0,0.0,3987.354248046875
DEU,Germany,1974,41.70026397705078,44.67438507080078,11.26144027709961,1.0261778831481934,1.3377368450164795,1.2518057823181152,0.0,0.0,0.0,3918.02734375
DEU,Germany,1975,39.32369995117188,45.168434143066406,12.37086009979248,1.7832478284835815,1.35375714302063,1.2602803707122805,0.0,0.0,0.0,3764.56787109375
DEU,Germany,1976,38.89870834350586,45.73008728027344,12.268651008605955,2.0444765090942383,1.0580790042877195,0.9585726261138916,0.0,0.0,0.0,4016.904541015625
DEU,Germany,1977,37.46109008789063,45.29225158691406,13.064911842346191,2.8638627529144287,1.3178813457489014,1.220528244972229,0.0,0.0,0.0,4007.190673828125
DEU,Germany,1978,36.62368392944336,45.59086990356445,13.516627311706545,2.9393210411071777,1.3294967412948608,1.2301985025405884,0.0,0.0,0.0,4152.1767578125
DEU,Germany,1979,36.71453475952149,44.55602645874024,14.154946327209473,3.3045878410339355,1.2699038982391355,1.1668429374694824,0.0,0.0,0.0,4382.90869140625
DEU,Germany,1980,38.83790969848633,41.68697738647461,14.42998218536377,3.648408889770508,1.3967231512069702,1.2515431642532349,0.0,0.0,0.0,4239.232421875
DEU,Germany,1981,40.76741027832031,39.06169509887695,14.24370002746582,4.440307140350342,1.48688542842865,1.349354863166809,0.0,0.0,0.0,4107.2333984375
DEU,Germany,1982,41.25746536254883,38.28299331665039,13.70279598236084,5.228089809417725,1.5286579132080078,1.3865046501159668,0.0,0.0,0.0,3962.49072265625
DEU,Germany,1983,42.164642333984375,36.96517181396485,14.047094345092772,5.40699577331543,1.41609787940979,1.2960785627365112,0.0,0.0,0.0,4018.511474609375
DEU,Germany,1984,41.9798583984375,35.54094696044922,14.150917053222656,6.970072746276856,1.358206868171692,1.23470938205719,0.0,0.0,0.0,4166.99072265625
DEU,Germany,1985,40.57191848754883,35.58789825439453,13.590002059936523,9.000473976135254,1.2497079372406006,1.129637598991394,0.0,0.0,0.0,4290.32861328125
DEU,Germany,1986,38.656715393066406,37.8046760559082,13.663443565368652,8.541866302490234,1.3332979679107666,1.2157299518585205,0.0,6.546043732669204e-05,0.0,4254.67578125
DEU,Germany,1987,38.17815399169922,36.50430679321289,14.690853118896484,9.200360298156738,1.426326870918274,1.3206043243408203,0.0,0.0001298339921049,0.0,4291.17822265625
DEU,Germany,1988,37.6080322265625,36.40873336791992,14.41640853881836,10.147747993469238,1.419080376625061,1.2993278503417969,0.0,0.0005176762351766,0.0,4305.765625
DEU,Germany,1989,38.616512298583984,34.57345199584961,14.912575721740724,10.573847770690918,1.323613166809082,1.1932034492492676,0.0,0.0017004905967041,0.0,4260.189453125
DEU,Germany,1990,36.59271240234375,36.77457427978516,15.235292434692385,10.133471488952637,1.2639511823654177,1.1518932580947876,6.64489998598583e-05,0.0047178785316646,0.0,4192.6416015625
DEU,Germany,1991,32.94032287597656,39.41316223144531,16.406299591064453,10.038164138793944,1.2020515203475952,1.0794092416763306,6.810152990510687e-05,0.0068101524375379,0.0,4090.642822265625
DEU,Germany,1992,30.39012718200684,40.57833480834961,16.555749893188477,11.037830352783203,1.4379584789276123,1.2952768802642822,0.0001390154939144,0.0191146302968263,0.0012854484375566,4009.337646484375
DEU,Germany,1993,28.797422409057617,41.39182662963867,17.59636116027832,10.716683387756348,1.4977083206176758,1.3237022161483765,0.0002094465744448,0.0418893173336982,0.0012911963276565,3991.526611328125
DEU,Germany,1994,28.20063781738281,41.40771484375,18.08895874023437,10.656574249267578,1.646116018295288,1.423343300819397,0.0002819199871737,0.0640663057565689,0.0072976960800588,3954.172119140625
DEU,Germany,1995,26.605770111083984,41.17642593383789,19.62410926818848,10.805883407592772,1.7878118753433228,1.511561393737793,0.0003506127104628,0.1051838099956512,0.0090747689828276,3974.795166015625
DEU,Germany,1996,25.64326477050781,40.53647232055664,21.25718879699707,10.969965934753418,1.593106746673584,1.2773280143737793,0.0004072679439559,0.1379280835390091,0.0137979593127965,4105.845703125
DEU,Germany,1997,25.175451278686523,40.82586288452149,20.575597763061523,11.714329719543455,1.7087604999542236,1.3034260272979736,0.0007565263658761,0.2039870172739029,0.0228673443198204,4053.18701171875
DEU,Germany,1998,24.77822494506836,41.210411071777344,20.937034606933597,11.206581115722656,1.8677492141723635,1.3177441358566284,0.0010402147890999,0.311301589012146,0.0256154853850603,4019.631591796875
DEU,Germany,1999,24.20109367370605,40.54969787597656,21.177398681640625,11.959796905517578,2.112010717391968,1.4552621841430664,0.0013366517378017,0.3888953030109405,0.0338337607681751,3963.560302734375
DEU,Germany,2000,24.979412078857425,39.54107666015625,20.879106521606445,11.862256050109863,2.7381491661071777,1.7415077686309814,0.0,0.6644306778907776,0.0646900087594986,3988.17919921875
DEU,Germany,2001,24.58564567565918,39.31394577026367,21.609130859375,11.693592071533203,2.7976856231689453,1.583674430847168,0.0068261828273534,0.7167491912841797,0.0888857543468475,4062.799072265625
DEU,Germany,2002,24.965557098388672,38.50130844116211,21.860450744628903,11.307231903076172,3.3654510974884038,1.625686526298523,0.0137188732624053,1.083790898323059,0.1415159106254577,4011.722900390625
DEU,Germany,2003,25.38074111938477,37.75279235839844,22.128080368041992,11.261725425720217,3.4766616821289062,1.2500200271606443,0.0213553868234157,1.3022692203521729,0.2027934789657592,4010.470947265625
DEU,Germany,2004,24.753273010253903,37.33846282958984,22.25067710876465,11.341917037963867,4.315670967102051,1.4084113836288452,0.0378143079578876,1.7664101123809814,0.2704364657402038,4009.893310546875
DEU,Germany,2005,23.97390937805176,37.02534484863281,22.89421272277832,11.114187240600586,4.992346286773682,1.338700532913208,0.0891648903489112,1.893322467803955,0.5056508779525757,3962.63525390625
DEU,Germany,2006,24.32473373413086,36.04851150512695,22.760272979736328,11.06946849822998,5.797013759613037,1.3249152898788452,0.1498144567012787,2.071870803833008,0.786624014377594,4062.38720703125
DEU,Germany,2007,26.0316104888916,34.06534194946289,22.88379669189453,9.649627685546877,7.369626045227051,1.453616976737976,0.2153989821672439,2.7813727855682373,0.933215856552124,3893.42333984375
DEU,Germany,2008,23.8144588470459,35.756370544433594,22.87390518188477,10.032536506652832,7.522728443145752,1.3785407543182373,0.3039897084236145,2.7907307147979736,0.8105557560920715,3934.666259765625
DEU,Germany,2009,22.72216415405273,36.49083709716797,22.9947566986084,9.645425796508787,8.146815299987793,1.3604044914245603,0.4800123870372772,2.8178834915161133,0.8582533001899719,3692.17822265625
DEU,Germany,2010,23.43360137939453,35.50042724609375,23.02935218811035,9.571185111999512,8.465435981750488,1.4267981052398682,0.8146225810050964,2.6248648166656494,0.8247832655906677,3847.1513671875
DEU,Germany,2011,24.7006893157959,35.6159553527832,21.929458618164062,7.585968494415283,10.167926788330078,1.2415496110916138,1.4045510292053225,3.50291109085083,0.8908480405807495,3710.584716796875
DEU,Germany,2012,25.047607421875,34.92979049682617,21.703542709350582,6.859187602996826,11.459871292114258,1.500317931175232,1.8443807363510127,3.564074277877808,0.9363357424736024,3761.916259765625
DEU,Germany,2013,25.075275421142575,34.72809600830078,22.117063522338867,6.476362705230713,11.60320281982422,1.5309218168258667,2.0383665561676025,3.510576009750366,0.8149852156639099,3868.51708984375
DEU,Germany,2014,25.13809585571289,35.2494010925293,20.062538146972656,6.710069179534912,12.839898109436035,1.3531502485275269,2.4488933086395264,4.041212558746338,0.8913723826408386,3710.464599609375
DEU,Germany,2015,24.398117065429688,34.56968307495117,20.51812744140625,6.195688247680664,14.318381309509276,1.2809706926345823,2.570176601409912,5.442218780517578,0.8206377625465393,3780.85986328125
DEU,Germany,2016,23.353839874267575,34.68898010253906,22.275611877441406,5.580379009246826,14.101187705993652,1.3547033071517944,2.47625994682312,5.269800186157227,0.8095883131027222,3841.451171875
DEU,Germany,2017,21.348838806152344,35.9826774597168,22.40756225585937,4.873129367828369,15.387794494628906,1.2865289449691772,2.4747965335845947,6.7482428550720215,0.8015212416648865,3949.555908203125
DEU,Germany,2018,21.167360305786133,35.081783294677734,22.52703094482422,4.961065769195557,16.262758255004883,1.1548762321472168,2.89290189743042,7.176837921142578,0.8585102558135986,3845.41357421875
DEU,Germany,2019,16.799428939819336,36.359893798828125,24.02853775024414,5.000927925109863,17.811208724975586,1.314395785331726,3.0124316215515137,8.38652515411377,0.8655185103416443,3753.70361328125
DEU,Germany,2020,14.876546859741213,35.34421157836914,25.1688289642334,4.593244552612305,20.017168045043945,1.3071496486663818,3.5312016010284424,9.42457675933838,1.1346958875656128,3498.9150390625
DEU,Germany,2021,17.451663970947266,33.94599533081055,25.74195671081543,4.777883529663086,18.08249855041504,1.3586031198501587,3.410085916519165,7.923715114593506,0.9789738059043884,3598.492431640625
DEU,Germany,2022,18.764312744140625,36.31394958496094,22.09907341003418,2.4935083389282227,20.32915496826172,1.2661179304122925,4.332230567932129,8.96676254272461,1.021636128425598,3455.449951171875
DEU,Germany,2023,15.525360107421877,37.12382507324219,23.187286376953125,0.5605658888816833,23.602962493896484,1.5456255674362185,4.962144374847412,11.013315200805664,1.1476908922195437,3178.885986328125
DEU,Germany,2024,13.880444526672363,37.26537322998047,24.886173248291016,0.0,23.96800804138184,1.7160084247589111,5.727032661437988,10.72719669342041,0.9684606790542604,3195.44140625
DNK,Denmark,1965,25.8772087097168,74.08100891113281,0.0,0.0,0.0417827032506465,0.0417827032506465,0.0,0.0,0.0,166.20828247070312
DNK,Denmark,1966,25.7834415435791,74.17835998535156,0.0,0.0,0.0382017493247985,0.0382017493247985,0.0,0.0,0.0,189.0594024658203
DNK,Denmark,1967,21.95103645324707,78.01243591308594,0.0,0.0,0.0365268290042877,0.0365268290042877,0.0,0.0,0.0,190.12347412109372
DNK,Denmark,1968,18.82220458984375,81.14842987060547,0.0,0.0,0.029362941160798,0.029362941160798,0.0,0.0,0.0,198.6668701171875
DNK,Denmark,1969,14.97745418548584,84.9957504272461,0.0,0.0,0.0267981048673391,0.0267981048673391,0.0,0.0,0.0,228.04660034179688
DNK,Denmark,1970,11.243021965026855,88.72954559326172,0.0,0.0,0.0274365190416574,0.0274365190416574,0.0,0.0,0.0,242.9894256591797
DNK,Denmark,1971,7.280434608459473,92.69053649902344,0.0,0.0,0.0290320999920368,0.0290320999920368,0.0,0.0,0.0,229.6351623535156
DNK,Denmark,1972,7.047932624816895,92.924560546875,0.0,0.0,0.0275097880512475,0.0275097880512475,0.0,0.0,0.0,242.3422698974609
DNK,Denmark,1973,11.164966583251951,88.80660247802734,0.0,0.0,0.0284334924072027,0.0284334924072027,0.0,0.0,0.0,234.46957397460935
DNK,Denmark,1974,11.592947006225586,88.37580108642578,0.0,0.0,0.0312534756958484,0.0312534756958484,0.0,0.0,0.0,213.31390380859372
DNK,Denmark,1975,11.348111152648926,88.6241455078125,0.0,0.0,0.027746632695198,0.027746632695198,0.0,0.0,0.0,210.23947143554688
DNK,Denmark,1976,14.321939468383787,85.65525817871094,0.0,0.0,0.022804107517004,0.022804107517004,0.0,0.0,0.0,231.44317626953125
DNK,Denmark,1977,16.144201278686523,83.8252182006836,0.0,0.0,0.030578713864088,0.030578713864088,0.0,0.0,0.0,236.1892852783203
DNK,Denmark,1978,17.531890869140625,82.43333435058594,0.0,0.0,0.0347782708704471,0.0313004441559314,0.0,0.0034778269473463,0.0,239.61859130859372
DNK,Denmark,1979,20.949649810791016,79.00969696044922,0.0,0.0,0.0406562350690364,0.0336865969002246,0.0,0.0069696404971182,0.0,239.13864135742188
DNK,Denmark,1980,30.691932678222656,69.2548828125,0.0,0.0,0.0531819425523281,0.0406615324318409,0.0,0.0125204129144549,0.0,232.9608917236328
DNK,Denmark,1981,27.310380935668945,72.62854766845703,0.0,0.0,0.0610678195953369,0.047128427773714,0.0,0.0139393927529454,0.0,209.24737548828125
DNK,Denmark,1982,34.468563079833984,65.46365356445312,0.0,0.0,0.0677826479077339,0.0420863553881645,0.0,0.0256962887942791,0.0,199.994384765625
DNK,Denmark,1983,34.62928771972656,65.15113830566406,0.0767751783132553,0.0,0.1427972614765167,0.0489507131278514,0.0,0.0395989343523979,0.0,190.1136016845703
DNK,Denmark,1984,35.89924621582031,63.34678649902344,0.6094942092895508,0.0,0.144472986459732,0.0434029772877693,0.0,0.047714527696371,0.0,193.29269409179688
DNK,Denmark,1985,38.82936096191406,57.93302536010742,3.082524538040161,0.0,0.1550870835781097,0.0378790013492107,0.0,0.0655549019575119,0.0,217.81570434570312
DNK,Denmark,1986,38.42805480957031,55.93182373046875,5.376114368438721,0.0,0.2640051543712616,0.035687331110239,0.0,0.1567247956991195,0.0,222.64349365234372
DNK,Denmark,1987,39.129005432128906,53.44123077392578,7.077917098999023,0.0,0.3518493473529815,0.0380552597343921,0.0,0.2249661237001419,0.0,214.64073181152344
DNK,Denmark,1988,37.017822265625,53.711368560791016,8.728321075439453,0.0,0.5424869060516357,0.0429277941584587,0.0,0.3817694187164306,0.0,212.3062438964844
DNK,Denmark,1989,32.990013122558594,56.08021926879883,10.088098526000977,0.0,0.8416704535484314,0.0325002186000347,0.0,0.6079952716827393,0.0,195.8145294189453
DNK,Denmark,1990,35.09527969360352,53.27260971069336,10.428485870361328,0.0,1.2036244869232178,0.0385358035564422,0.0,0.8399428725242615,0.0,201.9610137939453
DNK,Denmark,1991,41.28805160522461,46.88021469116211,10.44115924835205,0.0,1.3905740976333618,0.0303213484585285,0.0,0.8834972977638245,0.0,232.8537139892578
DNK,Denmark,1992,36.71997833251953,49.60880661010742,11.722060203552246,0.0,1.9491549730300903,0.0353065021336078,0.0,1.166771650314331,0.0,218.1367950439453
DNK,Denmark,1993,36.32931900024414,48.9858283996582,12.42393970489502,0.0,2.2609121799468994,0.0330595448613166,0.0,1.243279218673706,0.0,231.30374145507807
DNK,Denmark,1994,36.42778778076172,48.59334182739258,12.944727897644045,0.0,2.034142255783081,0.0365426577627658,0.0,1.2745091915130615,0.0,248.05593872070312
DNK,Denmark,1995,31.007625579833984,51.52029037475586,15.263081550598145,0.0,2.209001302719116,0.0345852822065353,0.0,1.343803644180298,0.0,243.6196746826172
DNK,Denmark,1996,35.81487274169922,46.98347854614258,15.108251571655272,0.0,2.0933995246887207,0.0185115095227956,0.0001545289997011,1.176775574684143,0.0,289.888916015625
DNK,Denmark,1997,29.36529541015625,49.99551010131836,17.411270141601562,0.0,3.227925062179565,0.0203110948204994,0.0003379305417183,2.046131134033203,0.0,262.9979553222656
DNK,Denmark,1998,25.89069557189941,50.17600631713867,19.477012634277344,0.0,4.4562859535217285,0.0299607925117015,0.0004389859677758,3.0947415828704834,0.0,253.6913299560547
DNK,Denmark,1999,22.43287849426269,51.35961151123047,21.064054489135746,0.0,5.143455982208252,0.0345224738121032,0.0009966869838535,3.4284777641296387,0.0,246.04888916015625
DNK,Denmark,2000,19.59665870666504,51.9949836730957,21.64897346496582,0.0,6.7593865394592285,0.0355964638292789,0.0014144290471449,4.999063491821289,0.0,236.51939392089844
DNK,Denmark,2001,20.65359687805176,49.7243537902832,22.55713653564453,0.0,7.064914226531982,0.0322579033672809,0.0014025176642462,5.032723426818848,0.0,237.2165069580078
DNK,Denmark,2002,20.73126792907715,48.24332427978516,22.828426361083984,0.0,8.196981430053711,0.0369558371603488,0.0014881759416311,5.667652606964111,0.0,236.7554626464844
DNK,Denmark,2003,26.24423217773437,43.28782272338867,21.41368103027344,0.0,9.054265975952148,0.022734684869647,0.0016294383676722,5.9633331298828125,0.0,255.2325592041016
DNK,Denmark,2004,21.268949508666992,44.95811462402344,22.53244400024414,0.0,11.240493774414062,0.0298831928521394,0.0020736553706228,7.423561096191406,0.0,241.65174865722656
DNK,Denmark,2005,18.53775978088379,47.1137580871582,22.39301872253418,0.0,11.95546531677246,0.0260436758399009,0.0025014788843691,7.655683040618896,0.0,233.61685180664065
DNK,Denmark,2006,25.463964462280277,43.45245361328125,20.841157913208008,0.0,10.242424964904783,0.0246110577136278,0.0023284677881747,6.424073219299316,0.0177131593227386,255.4813690185547
DNK,Denmark,2007,22.41315269470215,46.0084114074707,19.62525749206543,0.0,11.95317840576172,0.0309940259903669,0.0027415913064032,7.881714820861816,0.0277941785752773,243.4010467529297
DNK,Denmark,2008,20.41363906860352,47.05304336547852,20.43798065185547,0.0,12.095337867736816,0.0291577149182558,0.0029634886886924,7.82941198348999,0.0301053877919912,234.87210083007807
DNK,Denmark,2009,21.326120376586918,44.94729232788086,20.88301658630371,0.0,12.843572616577148,0.0226047579199075,0.0044850707054138,8.037845611572266,0.050557043403387,220.8069305419922
DNK,Denmark,2010,19.405567169189453,43.49874496459961,22.123056411743164,0.0,14.972631454467772,0.0229401066899299,0.0068471482954919,8.678997993469238,0.1372897922992706,235.9766540527344
DNK,Denmark,2011,17.273662567138672,44.35350799560547,19.84795570373535,0.0,18.524873733520508,0.0199527703225612,0.0178960543125867,11.560667037963867,0.6844080686569214,220.97463989257807
DNK,Denmark,2012,14.593505859375,44.19615173339844,19.978384017944336,0.0,21.23196029663086,0.0221609752625226,0.1317117810249328,13.023853302001951,1.2178977727890017,205.2434844970703
DNK,Denmark,2013,17.98509979248047,41.87407684326172,18.284421920776367,0.0,21.85639953613281,0.0163856968283653,0.6319397687911987,13.581978797912598,1.190522313117981,211.7023468017578
DNK,Denmark,2014,14.853062629699709,43.478057861328125,16.363605499267578,0.0,25.30527114868164,0.0191170796751976,0.7538043260574341,16.55475425720215,1.2901102304458618,203.56350708007807
DNK,Denmark,2015,10.818626403808594,45.29945373535156,16.857120513916016,0.0,27.024797439575195,0.0232522767037153,0.7792575359344482,18.226093292236328,1.3094053268432615,198.9745941162109
DNK,Denmark,2016,12.347468376159668,44.74074172973633,16.906734466552734,0.0,26.005054473876957,0.0243271235376596,0.9388663172721864,16.134244918823242,1.3007197380065918,201.6014709472656
DNK,Denmark,2017,9.18179988861084,44.24081802368164,16.07596778869629,0.0,30.501415252685547,0.0223339796066284,0.9390928149223328,18.469789505004883,1.3095790147781372,202.9842987060547
DNK,Denmark,2018,9.511517524719238,45.29623794555664,15.812414169311523,0.0,29.379833221435547,0.0187303088605403,1.201086401939392,17.52143096923828,1.3126635551452637,200.1173248291016
DNK,Denmark,2019,4.949867248535156,51.30239486694336,13.56472110748291,0.0,30.18301773071289,0.0196433141827583,1.1160014867782593,18.71048355102539,1.6439859867095947,216.8020172119141
DNK,Denmark,2020,4.925525188446045,48.1522102355957,12.249777793884276,0.0,34.672489166259766,0.0222911331802606,1.5421587228775024,21.332569122314453,1.9893865585327148,192.16619873046875
DNK,Denmark,2021,6.574728012084961,41.996036529541016,12.619728088378906,0.0,38.80950927734375,0.0212801340967416,1.709474802017212,20.967300415039062,1.6652480363845823,191.84957885742188
DNK,Denmark,2022,6.392048358917236,43.86483383178711,8.951517105102539,0.0,40.791603088378906,0.0192690845578908,2.8400328159332275,24.527645111083984,1.4769244194030762,194.22862243652344
DNK,Denmark,2023,4.058657169342041,46.52333068847656,8.479936599731445,0.0,40.93807601928711,0.0250445324927568,4.291406631469727,24.74492835998535,1.3536406755447388,195.1978912353516
DNK,Denmark,2024,2.7641918659210205,47.006080627441406,8.507563591003418,0.0,41.722164154052734,0.0247617904096841,4.9435648918151855,26.08530807495117,1.2499616146087646,196.2533264160156
FIN,Finland,1965,17.81437873840332,59.33971405029297,0.0,0.0,22.84590721130371,22.84590721130371,0.0,0.0,0.0,115.4036102294922
FIN,Finland,1966,14.520339965820312,63.213626861572266,0.0,0.0,22.266033172607425,22.266033172607425,0.0,0.0,0.0,131.36514282226562
FIN,Finland,1967,13.286442756652832,62.99023818969727,0.0,0.0,23.72332000732422,23.72332000732422,0.0,0.0,0.0,138.25218200683594
FIN,Finland,1968,14.707021713256836,65.626708984375,0.0,0.0,19.6662712097168,19.6662712097168,0.0,0.0,0.0,150.03085327148438
FIN,Finland,1969,16.000944137573242,69.12763977050781,0.0,0.0,14.871413230895996,14.871413230895996,0.0,0.0,0.0,164.92047119140625
FIN,Finland,1970,14.759584426879885,70.54264831542969,0.0,0.0,14.697768211364746,14.697768211364746,0.0,0.0,0.0,181.7085418701172
FIN,Finland,1971,12.768611907958984,71.16524505615234,0.0,0.0,16.066146850585938,16.066146850585938,0.0,0.0,0.0,186.5813751220703
FIN,Finland,1972,13.424538612365724,71.778076171875,0.0,0.0,14.797383308410645,14.797383308410645,0.0,0.0,0.0,196.71066284179688
FIN,Finland,1973,13.510612487792969,72.81292724609375,0.0,0.0,13.676462173461914,13.676462173461914,0.0,0.0,0.0,216.77853393554688
FIN,Finland,1974,14.385334014892578,66.29632568359375,2.1610348224639893,0.0,17.157304763793945,17.157304763793945,0.0,0.0,0.0,207.93931579589844
FIN,Finland,1975,12.8214750289917,67.4384994506836,3.518073320388794,0.0,16.22195053100586,16.22195053100586,0.0,0.0,0.0,211.25131225585935
FIN,Finland,1976,16.245344161987305,68.03250885009766,3.876185178756714,0.0,11.84596061706543,11.84596061706543,0.0,0.0,0.0,224.0398712158203
FIN,Finland,1977,15.524576187133787,63.187137603759766,3.736128091812134,3.1283655166625977,14.423792839050291,14.423792839050291,0.0,0.0,0.0,236.9420928955078
FIN,Finland,1978,20.122913360595703,61.11847305297852,3.9116594791412354,3.690154075622559,11.1568021774292,11.1568021774292,0.0,0.0,0.0,245.92120361328125
FIN,Finland,1979,17.955739974975586,59.91798400878906,3.608921766281128,7.057539939880371,11.459815979003906,11.459815979003906,0.0,0.0,0.0,265.8463134765625
FIN,Finland,1980,20.45920753479004,57.93459701538086,3.408932447433472,7.381946086883545,10.81531810760498,10.81531810760498,0.0,0.0,0.0,264.6627502441406
FIN,Finland,1981,12.5018949508667,55.10089111328125,2.6971185207366943,15.32822036743164,14.37187385559082,14.37187385559082,0.0,0.0,0.0,267.2303466796875
FIN,Finland,1982,14.045677185058594,51.65945053100586,2.5804121494293213,17.76026725769043,13.954193115234377,13.954193115234377,0.0,0.0,0.0,263.8935241699219
FIN,Finland,1983,15.414382934570312,48.47412109375,2.5284011363983154,18.954490661621094,14.628606796264648,14.628606796264648,0.0,0.0,0.0,261.3664855957031
FIN,Finland,1984,17.029321670532227,47.1472282409668,2.7777082920074463,19.35818862915039,13.687551498413086,13.687551498413086,0.0,0.0,0.0,272.3400573730469
FIN,Finland,1985,20.547386169433597,45.348262786865234,3.355365753173828,18.616531372070312,12.13245677947998,12.13245677947998,0.0,0.0,0.0,285.7411193847656
FIN,Finland,1986,18.571935653686523,46.9432373046875,4.015837669372559,18.421573638916016,12.047414779663086,12.047414779663086,0.0,0.0,0.0,289.026611328125
FIN,Finland,1987,19.765365600585938,44.41790008544922,5.046272277832031,18.024553298950195,12.74591064453125,12.74591064453125,0.0,0.0,0.0,304.29986572265625
FIN,Finland,1988,19.91605567932129,44.14232635498047,5.462689399719238,18.054521560668945,12.42440700531006,12.42440700531006,0.0,0.0,0.0,302.3086242675781
FIN,Finland,1989,19.3926944732666,43.87314224243164,7.12986421585083,17.54507064819336,12.05922794342041,12.05922794342041,0.0,0.0,0.0,303.6136474609375
FIN,Finland,1990,19.163820266723636,41.79235458374024,7.882845401763916,16.690549850463867,14.47043228149414,9.43186378479004,0.0003952019033022,0.0,0.0,323.2489318847656
FIN,Finland,1991,18.725391387939453,40.57334518432617,8.128085136413574,16.579586029052734,15.993590354919434,11.214227676391602,0.0004418730677571,0.0,0.0,330.7579040527344
FIN,Finland,1992,17.117151260375977,40.32167816162109,8.476604461669922,16.437053680419922,17.647510528564453,12.89276123046875,0.0005069371545687,0.0017068592133,0.0,329.6751403808594
FIN,Finland,1993,19.387548446655277,38.01613998413086,8.678735733032227,16.85079574584961,17.0667781829834,11.395089149475098,0.0005682324408553,0.0033823361154645,0.0,332.51080322265625
FIN,Finland,1994,22.45911026000977,37.46236801147461,9.1132173538208,15.627092361450195,15.338212966918944,9.481471061706545,0.0006041049491614,0.0056308056227862,0.0,349.0313415527344
FIN,Finland,1995,20.86341667175293,35.75739288330078,9.9382905960083,16.232675552368164,17.208223342895508,10.918367385864258,0.0007070540450513,0.0092922272160649,0.0,332.7396240234375
FIN,Finland,1996,23.778024673461918,35.595577239990234,9.944806098937988,15.736260414123535,14.945332527160645,9.58266830444336,0.0007934384630061,0.0088878031820058,0.0,347.4787902832031
FIN,Finland,1997,22.223567962646484,34.61038589477539,9.654947280883787,16.658445358276367,16.852651596069336,9.760347366333008,0.0009631188004277,0.013553824275732,0.0,352.3807983398437
FIN,Finland,1998,17.6688289642334,34.97971725463867,10.716158866882324,16.880165100097656,19.755128860473636,11.626017570495604,0.000997994444333,0.0177661553025245,0.0,364.2444152832031
FIN,Finland,1999,17.444847106933594,36.036617279052734,10.931797981262209,18.08270835876465,17.5040283203125,10.05906581878662,0.0011153127998113,0.0385676249861717,0.0,357.1492004394531
FIN,Finland,2000,16.4512939453125,35.65861129760742,11.1156587600708,17.611780166625977,19.162656784057617,11.485773086547852,0.0012347598094493,0.0611112117767334,0.0,359.1098022460937
FIN,Finland,2001,19.43353080749512,34.196067810058594,11.788729667663574,17.343671798706055,17.237998962402344,10.056785583496094,0.0013061255449429,0.0533112473785877,0.0,366.8936462402344
