ctuid,name,all_vm,south_asian,chinese,black,filipino,arab,latin_american,southeast_asian,west_asian,korean,japanese,white,indigenous
4330401.00,4330401.00,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.5,0.9
4330402.00,4330402.00,0.8,0.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,97.9,1.4
5390001.00,5390001.00,18.3,3.8,3.3,2.8,2.6,0.3,1.2,1.2,0.8,0.0,0.0,80.3,1.4
5390002.00,5390002.00,23.9,4.9,7.7,4.7,0.5,1.0,1.8,0.2,0.9,0.9,0.3,73.8,2.3
5390003.01,5390003.01,22.5,3.6,0.9,5.3,3.2,3.1,3.0,1.1,0.0,0.0,0.2,73.6,3.8
5390003.03,5390003.03,23.9,4.9,2.4,4.0,2.4,2.9,1.7,1.9,0.0,0.8,0.0,73.6,2.6
5390003.04,5390003.04,20.0,3.0,3.5,2.9,2.1,2.5,1.7,1.0,0.0,0.0,0.0,79.2,0.9
5390004.01,5390004.01,22.0,4.0,2.6,7.7,0.0,1.5,0.8,0.0,0.0,1.2,0.0,77.0,1.1
5390004.02,5390004.02,18.6,1.6,2.7,3.5,1.4,1.8,2.5,1.3,0.3,1.4,0.8,80.3,1.2
5390005.00,5390005.00,22.7,5.7,1.2,7.5,0.0,1.9,2.4,1.7,0.0,0.4,0.4,72.4,4.8
5390006.00,5390006.00,9.7,1.5,2.6,1.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,89.2,0.8
5390007.01,5390007.01,16.9,2.0,1.4,6.1,1.4,1.9,1.9,0.2,0.3,0.6,0.0,79.5,3.7
5390007.02,5390007.02,19.6,3.0,1.0,4.4,1.7,1.9,2.0,1.7,0.4,0.6,0.0,78.5,2.1
5390008.00,5390008.00,14.9,2.6,0.0,4.8,3.0,0.0,2.8,0.4,0.0,0.0,0.0,81.8,3.2
5390009.00,5390009.00,25.1,3.7,1.3,8.2,4.6,1.2,3.3,0.9,0.0,0.4,0.1,71.6,3.3
5390010.00,5390010.00,10.0,1.5,0.8,2.6,1.7,0.0,1.1,1.0,0.0,0.0,0.0,85.7,4.2
5390011.00,5390011.00,16.9,2.8,0.8,4.9,1.8,2.4,1.9,0.7,0.0,0.0,0.1,80.5,2.6
5390012.01,5390012.01,15.0,1.6,0.5,4.1,1.0,0.8,4.1,0.7,0.5,0.8,0.0,82.2,2.8
5390012.02,5390012.02,16.7,1.7,1.2,3.4,0.8,0.0,4.1,2.0,0.0,0.7,0.5,81.3,2.1
5390013.01,5390013.01,20.7,2.1,1.1,3.9,3.7,0.4,5.1,1.8,1.1,0.2,0.0,75.8,3.6
5390013.02,5390013.02,25.0,2.6,0.9,8.3,1.0,3.0,4.3,2.1,0.0,0.0,0.0,72.3,2.7
5390014.01,5390014.01,16.8,2.4,0.3,5.1,1.3,3.1,2.6,0.3,0.0,0.9,0.0,80.6,2.6
5390014.02,5390014.02,9.2,1.0,1.1,2.1,0.0,0.0,1.8,0.5,0.0,0.5,0.0,89.1,1.8
5390014.03,5390014.03,10.9,1.7,0.9,2.5,0.6,0.0,2.7,1.6,0.0,0.0,0.0,87.2,1.9
5390015.00,5390015.00,5.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,1.1
5390016.01,5390016.01,8.5,0.4,0.2,3.3,0.5,0.7,1.7,1.1,0.0,0.0,0.0,88.8,2.7
5390016.02,5390016.02,9.5,1.1,1.4,1.8,0.9,0.2,1.6,1.0,0.0,0.0,0.0,89.1,1.5
5390017.01,5390017.01,10.4,1.3,2.6,1.8,1.0,0.0,0.8,0.4,0.4,0.0,0.0,88.3,1.3
5390017.02,5390017.02,11.4,1.7,0.7,1.8,0.5,1.6,2.3,0.9,0.0,0.9,0.0,86.0,2.6
5390018.01,5390018.01,13.5,2.2,0.7,3.5,1.8,0.7,2.2,0.3,0.3,0.3,0.4,84.4,2.2
5390018.02,5390018.02,9.4,0.7,0.4,2.7,1.3,1.1,1.8,0.4,0.0,0.0,0.5,87.5,3.2
5390018.03,5390018.03,5.5,1.2,1.4,0.4,0.0,0.0,0.5,0.5,0.7,0.3,0.0,93.7,0.8
5390019.00,5390019.00,4.9,0.9,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.2,0.9
5390020.00,5390020.00,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.8,6.1
5390100.00,5390100.00,9.5,2.3,0.8,4.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,85.5,5.2
5390101.00,5390101.00,10.2,2.2,1.0,3.6,0.9,0.2,0.8,0.0,0.0,0.5,0.0,85.5,4.3
5390102.01,5390102.01,24.3,5.4,5.2,5.9,1.5,1.8,1.4,1.8,0.2,0.0,0.3,73.5,2.2
5390102.02,5390102.02,18.3,5.5,0.9,4.3,1.1,0.0,1.8,0.7,0.2,0.2,0.0,78.0,3.8
5390102.03,5390102.03,31.1,9.9,1.5,8.9,1.6,2.2,1.4,0.7,0.0,1.1,0.0,65.1,3.7
5390110.00,5390110.00,10.7,3.2,1.3,0.5,1.8,0.4,0.7,0.0,0.0,0.6,0.0,88.6,0.7
5390111.00,5390111.00,6.0,1.2,1.2,1.1,0.4,0.3,1.4,0.1,0.1,0.0,0.0,92.3,1.6
5390112.00,5390112.00,20.1,3.7,4.8,1.6,2.0,0.6,1.8,2.1,0.7,0.9,0.9,78.5,1.4
5390200.00,5390200.00,17.8,6.5,2.4,2.3,1.7,0.7,1.1,0.8,0.0,0.4,0.4,80.7,1.5
5390201.00,5390201.00,6.8,0.4,1.3,2.5,0.4,0.0,1.0,0.0,0.0,0.0,0.0,89.2,4.2
5390202.00,5390202.00,59.9,20.7,9.0,7.6,4.9,5.4,3.7,2.6,1.2,2.1,0.0,38.6,1.6
5390203.01,5390203.01,21.7,4.5,1.3,5.0,3.2,1.2,2.0,0.8,0.4,0.4,0.0,75.1,3.2
5390203.02,5390203.02,32.3,10.0,2.8,3.5,6.5,2.2,1.3,1.3,0.8,1.1,0.3,64.1,3.5
5390204.00,5390204.00,21.1,7.7,1.1,2.5,4.6,0.7,1.4,1.1,0.0,0.5,0.0,74.3,4.6
5390205.00,5390205.00,31.3,15.5,3.6,2.0,1.6,0.0,1.6,2.0,0.0,1.6,0.0,64.3,4.0
5390206.00,5390206.00,23.5,5.9,2.8,5.1,3.3,1.0,2.4,1.0,0.0,0.0,0.3,73.3,3.3
5390207.00,5390207.00,18.4,5.4,1.0,4.6,3.0,0.0,1.6,0.8,0.0,0.2,0.6,77.9,3.8
5390208.00,5390208.00,12.1,2.5,1.2,3.0,1.4,0.0,2.0,0.7,0.3,0.0,0.3,85.8,2.0
5390209.03,5390209.03,18.8,6.3,0.5,2.1,2.4,1.5,1.9,0.8,0.0,0.8,0.4,79.7,1.6
5390209.04,5390209.04,24.8,7.8,2.6,1.9,2.8,0.7,3.1,2.2,1.3,0.0,0.4,72.2,2.9
5390209.05,5390209.05,16.4,4.8,2.4,2.4,2.4,0.4,1.3,0.5,0.0,0.4,0.4,81.2,2.3
5390209.06,5390209.06,16.4,4.9,2.5,1.3,3.2,1.1,0.5,0.0,0.0,0.7,0.0,82.9,0.7
5390210.01,5390210.01,19.9,5.6,4.5,1.7,3.2,0.0,1.0,0.0,0.0,1.0,0.0,78.9,1.3
5390210.02,5390210.02,41.9,15.3,7.4,2.7,5.9,2.6,0.7,3.1,0.3,1.9,0.2,56.9,1.1
5390211.00,5390211.00,10.3,3.2,0.9,1.8,1.6,0.4,1.0,0.0,0.0,0.5,0.0,86.5,3.2
5390212.00,5390212.00,13.2,0.0,1.1,2.2,2.2,0.0,3.0,0.0,0.0,1.6,0.0,86.0,0.8
5390213.00,5390213.00,7.6,1.6,1.5,1.0,1.3,0.0,0.8,0.5,0.0,0.0,0.0,91.1,1.5
5390214.00,5390214.00,7.6,1.5,0.7,1.1,2.4,0.0,0.9,0.0,0.0,0.0,0.0,90.4,2.1
5390215.00,5390215.00,16.4,2.9,1.1,5.0,2.6,1.1,1.8,0.2,0.0,0.6,0.2,78.8,4.8
5390220.01,5390220.01,4.6,1.0,0.0,0.3,0.7,0.3,0.5,0.3,0.0,0.6,0.5,93.4,2.1
5390220.02,5390220.02,8.3,3.7,0.4,1.7,0.0,0.0,0.4,0.0,0.0,0.4,0.0,88.9,2.8
5390221.00,5390221.00,3.8,0.9,0.4,0.4,0.5,0.0,1.1,0.0,0.2,0.2,0.2,93.7,2.5
5390230.00,5390230.00,1.8,0.1,0.2,0.4,0.4,0.0,0.1,0.0,0.0,0.0,0.0,95.3,2.9
5390240.01,5390240.01,5.3,0.3,1.3,1.3,0.4,0.0,0.4,0.5,0.0,0.0,0.0,93.1,1.7
5390240.02,5390240.02,3.2,0.0,0.4,1.7,0.0,0.0,0.9,0.0,0.0,0.0,0.0,95.2,1.6
5390241.00,5390241.00,4.3,0.0,0.5,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.4,3.4
5390242.02,5390242.02,10.1,3.6,0.2,3.5,0.6,0.2,0.7,0.0,0.2,0.0,0.0,87.9,2.0
5390242.03,5390242.03,7.9,2.3,0.7,1.4,0.9,0.0,0.6,0.0,0.0,0.0,0.3,91.1,1.3
5390242.04,5390242.04,9.3,1.5,0.8,2.0,1.4,0.0,1.2,0.7,0.0,0.6,0.0,88.4,2.4
5390300.00,5390300.00,5.6,0.0,0.0,1.1,0.0,0.0,2.5,0.0,0.0,0.0,0.0,90.2,4.6
5390301.00,5390301.00,5.9,0.7,0.0,2.1,0.0,0.0,1.0,0.4,0.0,0.0,0.0,88.3,5.9
5390302.00,5390302.00,9.2,0.8,0.5,3.8,1.3,0.0,1.5,0.0,0.0,0.0,0.0,86.5,4.4
5390303.00,5390303.00,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.6,1.9
5390304.00,5390304.00,6.0,0.9,0.0,1.8,0.8,0.0,1.0,0.6,0.0,0.0,0.3,86.8,7.2
5390305.00,5390305.00,8.6,0.0,0.0,4.6,1.5,0.5,0.5,0.0,0.0,0.0,0.0,84.6,7.1
5390306.00,5390306.00,13.1,3.9,0.0,3.9,0.0,0.0,2.3,1.0,0.0,0.0,0.0,79.9,7.1
5390307.00,5390307.00,7.1,0.8,0.5,2.6,1.3,0.3,0.9,0.4,0.0,0.2,0.0,87.5,5.3
5390308.00,5390308.00,10.1,2.3,0.0,3.9,0.4,0.0,2.3,0.0,0.0,0.0,0.0,83.3,6.8
5390309.00,5390309.00,7.2,0.6,1.2,2.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,89.1,3.9
5390310.01,5390310.01,4.4,0.5,0.0,1.3,0.3,0.0,1.0,0.0,0.0,0.0,0.0,91.6,4.1
5390310.02,5390310.02,11.0,2.2,0.9,3.6,0.6,0.4,0.8,1.1,0.2,0.8,0.0,86.5,2.4
5390311.02,5390311.02,12.1,2.8,1.2,2.4,0.3,0.7,2.5,0.9,0.0,0.9,0.2,84.4,3.5
5390311.03,5390311.03,8.3,0.8,0.0,2.0,0.5,0.7,0.9,0.7,0.4,0.0,0.4,89.8,1.7
5390311.04,5390311.04,12.8,4.7,0.4,1.6,1.4,0.0,1.9,0.0,0.0,1.4,0.0,84.5,2.6
5390320.00,5390320.00,3.1,0.8,0.0,1.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,87.5,9.3
5390321.00,5390321.00,2.2,0.2,0.2,1.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,93.9,3.8
5390322.00,5390322.00,3.3,0.3,0.7,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.8,5.9
5390323.00,5390323.00,3.9,1.2,0.0,0.9,1.1,0.0,0.5,0.0,0.0,0.0,0.0,92.9,3.2
5390324.00,5390324.00,1.4,0.2,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,93.8,4.8
5390330.00,5390330.00,15.1,1.9,2.1,5.2,1.5,0.0,3.7,0.0,0.0,0.0,0.0,77.9,7.3
5390331.01,5390331.01,7.8,1.1,1.1,2.1,0.7,0.2,1.1,0.5,0.2,0.0,0.0,87.2,5.1
5390331.02,5390331.02,9.6,1.5,1.7,2.8,0.3,0.8,1.4,0.0,0.0,0.8,0.0,84.4,6.2
5390332.00,5390332.00,10.8,0.2,2.5,3.2,0.5,0.0,2.7,0.0,0.0,0.5,0.0,83.9,5.3
5390333.00,5390333.00,3.4,0.5,0.7,0.7,0.4,0.0,0.5,0.0,0.0,0.0,0.0,91.6,5.0
5390334.01,5390334.01,4.7,0.7,0.9,0.6,0.0,0.0,1.3,0.6,0.0,0.0,0.0,91.6,3.8
5390334.02,5390334.02,5.7,0.7,0.7,0.7,1.2,0.0,1.0,0.3,0.0,0.0,0.0,91.1,3.3
0010001.00,0010001.00,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.7,2.2
0010002.00,0010002.00,4.1,0.6,0.3,1.4,0.6,0.4,0.0,0.4,0.0,0.4,0.0,93.1,2.6
0010003.01,0010003.01,8.4,1.1,1.0,1.8,1.1,2.2,0.2,1.0,0.0,0.0,0.0,87.5,4.1
0010003.02,0010003.02,8.7,2.7,1.4,0.5,0.6,1.3,0.5,0.5,0.7,0.0,0.0,86.1,5.0
0010004.01,0010004.01,22.8,7.1,2.4,7.4,1.0,1.8,0.7,0.0,1.1,0.0,0.0,73.8,3.4
0010004.02,0010004.02,10.9,0.8,1.7,3.1,1.9,1.2,0.6,0.0,0.8,0.0,0.0,85.4,3.9
0010005.01,0010005.01,3.6,0.7,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.3,3.4
0010005.02,0010005.02,11.1,2.7,1.5,2.9,0.0,2.4,0.3,0.3,0.5,0.0,0.0,85.5,3.4
0010006.00,0010006.00,9.2,0.7,1.1,0.9,0.4,2.4,1.5,0.0,0.0,0.0,0.0,86.7,4.1
0010007.00,0010007.00,9.3,3.3,2.4,0.4,0.0,0.0,0.7,0.0,0.0,0.0,0.0,87.2,3.3
0010008.00,0010008.00,6.7,1.1,2.1,2.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,90.1,3.2
0010009.00,0010009.00,14.7,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8,5.5
0010010.00,0010010.00,5.2,2.3,1.3,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,90.6,4.2
0010011.00,0010011.00,12.3,2.9,0.9,4.1,0.0,1.1,0.9,0.0,1.1,0.0,0.0,82.5,5.2
0010012.00,0010012.00,31.5,11.8,1.6,11.8,0.0,3.8,1.1,0.0,0.5,0.0,0.0,63.3,5.2
0010013.00,0010013.00,17.7,7.5,2.2,2.2,0.6,1.4,0.6,0.0,1.4,0.0,0.0,79.5,2.8
0010014.00,0010014.00,11.9,2.4,1.4,3.5,1.4,1.4,0.0,1.2,0.0,0.0,0.0,86.5,1.6
0010015.01,0010015.01,12.5,1.9,0.3,2.9,1.9,2.6,0.8,0.3,1.2,0.0,0.0,84.7,2.8
0010015.02,0010015.02,11.9,2.8,1.8,1.6,1.6,1.6,0.3,0.0,1.3,0.0,0.0,84.4,3.7
0010015.03,0010015.03,16.6,5.6,1.9,1.1,2.9,2.5,0.8,0.8,0.0,0.4,0.0,81.6,1.8
0010015.04,0010015.04,10.9,4.6,2.4,1.4,0.6,0.5,0.6,0.3,0.0,0.0,0.0,86.5,2.6
0010016.01,0010016.01,9.6,3.1,1.6,2.5,0.6,0.5,0.5,0.0,0.0,0.0,0.0,86.8,3.7
0010016.02,0010016.02,21.3,5.9,1.4,6.7,1.2,3.8,0.7,0.2,0.7,0.0,0.2,73.9,4.8
0010017.00,0010017.00,2.8,0.4,1.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,3.2
0010100.01,0010100.01,2.1,0.7,0.0,0.8,0.0,0.0,0.0,0.0,0.3,0.0,0.0,95.1,2.7
0010100.03,0010100.03,0.8,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,2.1
0010100.04,0010100.04,1.4,0.3,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,96.1,2.4
0010110.00,0010110.00,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.4,2.7
0010170.01,0010170.01,6.0,2.9,0.4,1.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,92.9,1.1
0010170.02,0010170.02,5.4,1.3,0.5,1.1,1.4,0.9,0.0,0.0,0.0,0.0,0.0,92.0,2.6
0010171.00,0010171.00,3.7,0.6,0.8,0.7,0.0,0.3,0.7,0.2,0.0,0.0,0.0,93.7,2.6
0010172.02,0010172.02,2.1,0.4,0.0,0.9,0.0,0.0,0.0,0.4,0.0,0.0,0.0,94.7,3.2
0010172.03,0010172.03,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,96.2,2.9
0010172.04,0010172.04,3.7,0.3,0.8,1.1,1.1,0.0,0.5,0.0,0.0,0.0,0.0,92.7,3.6
0010172.05,0010172.05,1.9,0.5,0.3,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,95.3,2.9
0010172.06,0010172.06,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.7,1.0
0010200.01,0010200.01,6.5,1.4,2.5,0.0,0.4,0.6,0.6,0.0,0.7,0.0,0.0,91.0,2.5
0010200.02,0010200.02,1.8,1.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,3.8
0010200.03,0010200.03,0.8,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.9,3.3
0010201.00,0010201.00,1.9,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.9,0.0,95.1,2.9
0010202.01,0010202.01,14.1,2.5,1.7,4.4,0.0,2.3,1.5,0.0,0.0,0.3,0.0,80.3,5.8
0010202.02,0010202.02,2.7,0.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5,4.6
0010202.06,0010202.06,1.5,0.7,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,95.4,3.1
0010202.07,0010202.07,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.3,4.1
0010202.08,0010202.08,1.3,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.2,4.5
0010202.09,0010202.09,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.9,3.6
0010202.10,0010202.10,2.6,0.7,0.6,0.5,0.2,0.4,0.2,0.0,0.0,0.0,0.0,93.9,3.4
0010300.01,0010300.01,1.9,0.0,0.0,0.9,0.2,0.0,0.2,0.0,0.0,0.0,0.0,93.8,4.4
0010300.02,0010300.02,0.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,95.5,3.7
0010301.01,0010301.01,1.1,0.1,0.4,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,96.0,2.9
0010301.02,0010301.02,0.9,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,95.7,3.5
0010302.00,0010302.00,0.7,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.7,3.7
0010400.00,0010400.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5,2.3
5950001.00,5950001.00,7.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,75.4,17.1
5950002.00,5950002.00,3.0,0.0,0.0,0.3,0.6,0.0,0.0,0.7,0.0,0.0,0.4,79.9,17.1
5950003.00,5950003.00,3.3,0.9,0.2,0.3,0.5,0.0,0.0,0.7,0.0,0.0,0.0,74.9,21.9
5950004.00,5950004.00,7.8,2.3,0.4,0.4,1.0,0.0,0.7,1.5,0.0,0.4,0.0,80.7,11.6
5950005.00,5950005.00,6.9,4.2,0.0,0.7,0.7,0.0,0.6,0.0,0.0,0.0,0.0,78.6,14.5
5950006.00,5950006.00,6.8,0.0,0.0,2.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,70.7,22.4
5950007.00,5950007.00,7.8,3.2,1.0,2.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,68.8,23.5
5950008.00,5950008.00,8.4,3.6,0.6,1.1,0.4,0.0,0.6,1.2,0.0,0.0,0.4,81.9,9.7
5950009.01,5950009.01,8.6,2.3,0.7,0.7,1.5,0.7,0.0,1.3,0.0,0.0,0.5,81.0,10.2
5950009.02,5950009.02,10.2,5.0,1.4,0.6,1.0,0.0,0.6,0.7,0.0,0.0,0.5,71.5,18.3
5950010.01,5950010.01,10.4,3.5,1.2,3.1,0.0,0.0,0.0,1.2,0.0,0.0,0.8,78.5,11.2
5950010.02,5950010.02,10.8,3.8,0.0,2.7,0.0,0.0,0.0,3.0,0.0,0.0,0.5,64.6,24.5
5950011.01,5950011.01,16.7,11.0,0.0,2.1,0.0,0.0,0.0,0.0,0.7,0.0,0.0,63.8,19.5
5950011.02,5950011.02,22.2,11.9,5.5,1.8,0.6,0.0,0.5,0.5,0.7,0.0,0.0,61.9,15.8
5950011.03,5950011.03,12.9,3.3,3.9,0.0,0.0,1.4,0.7,1.2,0.9,0.7,0.3,78.1,9.1
5950012.00,5950012.00,6.8,2.3,0.5,1.7,0.0,0.0,0.5,0.0,0.0,0.0,0.5,69.8,23.4
5950013.00,5950013.00,5.0,1.8,0.5,1.0,0.0,0.0,0.3,0.5,0.0,0.0,0.3,82.8,12.2
5950014.00,5950014.00,14.8,6.7,0.7,3.2,0.0,0.8,0.4,0.4,0.9,0.0,0.4,65.9,19.4
5950015.00,5950015.00,9.1,2.5,0.9,1.1,0.4,0.0,1.8,0.0,0.0,0.0,0.0,79.1,11.8
5950016.00,5950016.00,7.2,1.1,0.3,1.6,0.0,1.9,0.0,0.0,0.5,0.0,0.3,82.4,10.3
5950017.00,5950017.00,2.3,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.8,11.0
5950018.00,5950018.00,3.9,1.2,0.8,0.2,0.0,0.4,0.0,0.4,0.0,0.0,0.4,84.6,11.4
5950019.00,5950019.00,5.9,2.4,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,16.1
5950020.00,5950020.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.3,12.7
5950021.00,5950021.00,2.9,0.2,0.5,0.8,0.0,0.0,0.3,0.0,0.0,0.0,0.0,84.0,13.2
5950022.03,5950022.03,7.4,0.0,1.9,1.5,0.0,1.7,0.0,1.7,0.0,0.0,0.6,81.1,11.3
5950022.04,5950022.04,6.5,0.4,0.6,1.8,0.4,1.3,0.7,1.0,0.0,0.0,0.0,73.5,20.1
5950022.05,5950022.05,5.7,1.3,1.1,0.8,0.3,0.0,0.7,0.0,0.0,0.0,0.0,87.7,6.6
5950022.06,5950022.06,5.9,2.1,0.8,0.7,0.4,0.6,0.4,0.0,0.0,0.0,0.0,85.4,8.7
5950023.01,5950023.01,5.2,0.5,1.2,1.3,0.0,0.0,0.0,0.0,0.5,0.0,0.3,89.8,5.2
5950023.02,5950023.02,4.1,0.6,0.8,0.6,0.2,0.0,0.3,0.3,0.0,0.0,0.5,88.8,7.0
5950100.03,5950100.03,1.2,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.3,0.0,0.0,90.3,8.5
5950100.04,5950100.04,1.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,92.7,6.0
5950100.05,5950100.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,86.5
5950100.06,5950100.06,2.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.3,8.7
5950101.00,5950101.00,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.6,8.8
5350001.00,5350001.00,31.4,5.9,4.2,0.0,5.1,0.0,2.5,0.0,0.0,0.0,1.7,66.9,1.7
5350002.00,5350002.00,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.2,0.0
5350003.00,5350003.00,52.4,17.1,3.8,3.8,3.8,11.4,6.7,1.9,0.0,0.0,0.0,46.7,0.0
5350004.00,5350004.00,50.6,8.0,2.5,10.5,5.6,1.1,3.0,3.8,0.5,0.0,0.3,47.2,2.4
5350005.00,5350005.00,47.7,8.0,4.0,14.5,4.4,1.3,3.0,3.0,0.7,0.7,0.1,50.3,2.0
5350007.01,5350007.01,53.1,10.6,3.8,12.4,9.2,0.0,1.1,2.9,0.3,0.8,0.5,45.8,1.1
5350007.02,5350007.02,54.7,9.9,3.6,12.2,9.3,0.8,4.9,5.7,0.6,0.7,0.6,43.8,1.4
5350008.01,5350008.01,41.7,10.8,6.7,4.8,3.1,2.4,3.2,1.6,1.3,3.5,0.7,56.9,1.4
5350008.02,5350008.02,50.7,14.4,8.5,8.1,3.1,1.8,4.7,2.4,2.2,1.2,0.6,48.5,0.7
5350009.00,5350009.00,54.4,5.3,0.0,3.5,0.0,3.5,29.8,0.0,0.0,0.0,0.0,38.6,5.3
5350010.01,5350010.01,34.0,5.3,6.7,5.2,2.3,1.2,4.3,1.9,0.7,0.4,1.9,64.9,1.1
5350010.02,5350010.02,37.7,8.2,9.1,5.3,3.9,1.0,2.9,1.2,1.6,0.4,0.6,60.9,1.4
5350011.01,5350011.01,40.4,8.4,9.3,4.8,2.5,2.1,3.1,1.9,1.8,2.1,0.9,59.0,0.6
5350011.02,5350011.02,55.8,13.3,20.6,3.2,1.8,3.3,2.6,2.3,2.6,2.5,0.8,43.5,0.7
5350011.03,5350011.03,58.6,17.8,17.2,4.3,1.2,2.6,3.1,2.1,3.5,1.7,0.5,41.3,0.2
5350012.01,5350012.01,63.3,16.9,16.6,7.9,2.5,3.3,4.4,2.5,2.7,1.8,0.6,36.1,0.6
5350012.03,5350012.03,63.9,24.1,15.8,4.5,1.9,2.9,3.7,1.8,2.2,2.4,0.6,35.1,0.9
5350012.04,5350012.04,54.5,19.2,12.7,5.5,2.5,2.1,4.8,1.1,1.7,1.5,0.6,44.4,1.2
5350013.01,5350013.01,52.9,16.2,12.4,8.4,2.1,2.5,2.9,0.8,1.5,2.1,0.9,46.5,0.7
5350013.02,5350013.02,58.5,19.5,17.8,3.3,1.7,2.4,2.6,1.7,2.4,2.1,0.9,41.0,0.5
5350014.00,5350014.00,62.5,14.7,21.4,4.6,0.9,4.6,3.7,2.5,3.0,3.7,0.5,37.0,0.5
5350015.00,5350015.00,47.1,12.7,9.0,8.7,2.8,2.7,2.1,0.9,2.1,1.7,1.4,52.2,0.8
5350016.00,5350016.00,44.3,10.1,10.1,8.5,2.5,1.8,2.4,1.8,1.3,1.5,0.7,54.5,1.2
5350017.01,5350017.01,40.5,8.1,7.1,7.3,4.3,1.3,4.2,1.4,2.4,1.4,0.6,55.4,4.2
5350017.02,5350017.02,52.0,7.4,8.8,17.8,2.9,2.8,3.2,1.2,1.8,1.4,0.3,46.1,1.9
5350018.00,5350018.00,32.2,4.8,11.1,5.0,2.6,0.7,1.6,1.4,0.7,1.3,0.4,67.1,0.7
5350019.00,5350019.00,42.8,2.8,13.1,8.9,2.8,0.0,3.6,7.2,0.3,0.3,0.3,55.2,2.0
5350020.00,5350020.00,23.7,6.3,5.2,0.6,2.3,0.0,1.5,0.6,0.0,1.3,0.6,75.7,0.4
